"","GEOID","county","state","variable","estimate","moe","variable_description","county_state"
"2084","39081","Jefferson","Ohio","B19301_001",25658,970,"Income Per Capita","Jefferson, Ohio"
"2085","39083","Knox","Ohio","B19301_001",25589,789,"Income Per Capita","Knox, Ohio"
"2086","39085","Lake","Ohio","B19301_001",33737,567,"Income Per Capita","Lake, Ohio"
"2087","39087","Lawrence","Ohio","B19301_001",23692,1297,"Income Per Capita","Lawrence, Ohio"
"2088","39089","Licking","Ohio","B19301_001",30338,777,"Income Per Capita","Licking, Ohio"
"2089","39091","Logan","Ohio","B19301_001",27840,954,"Income Per Capita","Logan, Ohio"
"2090","39093","Lorain","Ohio","B19301_001",29777,530,"Income Per Capita","Lorain, Ohio"
"2091","39095","Lucas","Ohio","B19301_001",28361,398,"Income Per Capita","Lucas, Ohio"
"2092","39097","Madison","Ohio","B19301_001",28331,1069,"Income Per Capita","Madison, Ohio"
"2093","39099","Mahoning","Ohio","B19301_001",27429,590,"Income Per Capita","Mahoning, Ohio"
"2094","39101","Marion","Ohio","B19301_001",22878,925,"Income Per Capita","Marion, Ohio"
"2095","39103","Medina","Ohio","B19301_001",35979,691,"Income Per Capita","Medina, Ohio"
"2096","39105","Meigs","Ohio","B19301_001",23897,1841,"Income Per Capita","Meigs, Ohio"
"2097","39107","Mercer","Ohio","B19301_001",28513,955,"Income Per Capita","Mercer, Ohio"
"2098","39109","Miami","Ohio","B19301_001",29703,812,"Income Per Capita","Miami, Ohio"
"2099","39111","Monroe","Ohio","B19301_001",25141,1818,"Income Per Capita","Monroe, Ohio"
"2100","39113","Montgomery","Ohio","B19301_001",28807,384,"Income Per Capita","Montgomery, Ohio"
"2101","39115","Morgan","Ohio","B19301_001",22454,1806,"Income Per Capita","Morgan, Ohio"
"2102","39117","Morrow","Ohio","B19301_001",27212,1668,"Income Per Capita","Morrow, Ohio"
"2103","39119","Muskingum","Ohio","B19301_001",24080,1096,"Income Per Capita","Muskingum, Ohio"
"2104","39121","Noble","Ohio","B19301_001",24616,3111,"Income Per Capita","Noble, Ohio"
"2105","39123","Ottawa","Ohio","B19301_001",33081,1141,"Income Per Capita","Ottawa, Ohio"
"2106","39125","Paulding","Ohio","B19301_001",25918,1633,"Income Per Capita","Paulding, Ohio"
"2107","39127","Perry","Ohio","B19301_001",22659,908,"Income Per Capita","Perry, Ohio"
"2108","39129","Pickaway","Ohio","B19301_001",26515,948,"Income Per Capita","Pickaway, Ohio"
"2109","39131","Pike","Ohio","B19301_001",22301,1287,"Income Per Capita","Pike, Ohio"
"2110","39133","Portage","Ohio","B19301_001",29439,584,"Income Per Capita","Portage, Ohio"
"2111","39135","Preble","Ohio","B19301_001",27031,901,"Income Per Capita","Preble, Ohio"
"2112","39137","Putnam","Ohio","B19301_001",30064,1019,"Income Per Capita","Putnam, Ohio"
"2113","39139","Richland","Ohio","B19301_001",24545,657,"Income Per Capita","Richland, Ohio"
"2114","39141","Ross","Ohio","B19301_001",23756,942,"Income Per Capita","Ross, Ohio"
"2115","39143","Sandusky","Ohio","B19301_001",26256,753,"Income Per Capita","Sandusky, Ohio"
"2116","39145","Scioto","Ohio","B19301_001",23042,980,"Income Per Capita","Scioto, Ohio"
"2117","39147","Seneca","Ohio","B19301_001",25555,1102,"Income Per Capita","Seneca, Ohio"
"2118","39149","Shelby","Ohio","B19301_001",29008,1027,"Income Per Capita","Shelby, Ohio"
"2119","39151","Stark","Ohio","B19301_001",28434,391,"Income Per Capita","Stark, Ohio"
"2120","39153","Summit","Ohio","B19301_001",32055,387,"Income Per Capita","Summit, Ohio"
"2121","39155","Trumbull","Ohio","B19301_001",26116,605,"Income Per Capita","Trumbull, Ohio"
"2122","39157","Tuscarawas","Ohio","B19301_001",26034,670,"Income Per Capita","Tuscarawas, Ohio"
"2123","39159","Union","Ohio","B19301_001",34691,1081,"Income Per Capita","Union, Ohio"
"2124","39161","Van","County","B19301_001",26698,1190,"Income Per Capita","Van, County"
"2125","39163","Vinton","Ohio","B19301_001",20823,1260,"Income Per Capita","Vinton, Ohio"
"2126","39165","Warren","Ohio","B19301_001",39448,855,"Income Per Capita","Warren, Ohio"
"2127","39167","Washington","Ohio","B19301_001",27860,1190,"Income Per Capita","Washington, Ohio"
"2128","39169","Wayne","Ohio","B19301_001",26822,702,"Income Per Capita","Wayne, Ohio"
"2129","39171","Williams","Ohio","B19301_001",25428,1013,"Income Per Capita","Williams, Ohio"
"2130","39173","Wood","Ohio","B19301_001",31324,752,"Income Per Capita","Wood, Ohio"
"2131","39175","Wyandot","Ohio","B19301_001",27037,1347,"Income Per Capita","Wyandot, Ohio"
"2132","40001","Adair","Oklahoma","B19301_001",16851,857,"Income Per Capita","Adair, Oklahoma"
"2133","40003","Alfalfa","Oklahoma","B19301_001",27871,3331,"Income Per Capita","Alfalfa, Oklahoma"
"2134","40005","Atoka","Oklahoma","B19301_001",20733,1543,"Income Per Capita","Atoka, Oklahoma"
"2135","40007","Beaver","Oklahoma","B19301_001",24610,1600,"Income Per Capita","Beaver, Oklahoma"
"2136","40009","Beckham","Oklahoma","B19301_001",24049,2260,"Income Per Capita","Beckham, Oklahoma"
"2137","40011","Blaine","Oklahoma","B19301_001",25708,2329,"Income Per Capita","Blaine, Oklahoma"
"2138","40013","Bryan","Oklahoma","B19301_001",23453,1054,"Income Per Capita","Bryan, Oklahoma"
"2139","40015","Caddo","Oklahoma","B19301_001",22062,897,"Income Per Capita","Caddo, Oklahoma"
"2140","40017","Canadian","Oklahoma","B19301_001",30545,797,"Income Per Capita","Canadian, Oklahoma"
"2141","40019","Carter","Oklahoma","B19301_001",25110,1065,"Income Per Capita","Carter, Oklahoma"
"2142","40021","Cherokee","Oklahoma","B19301_001",20575,752,"Income Per Capita","Cherokee, Oklahoma"
"2143","40023","Choctaw","Oklahoma","B19301_001",21329,1552,"Income Per Capita","Choctaw, Oklahoma"
"2144","40025","Cimarron","Oklahoma","B19301_001",27929,4418,"Income Per Capita","Cimarron, Oklahoma"
"2145","40027","Cleveland","Oklahoma","B19301_001",30507,575,"Income Per Capita","Cleveland, Oklahoma"
"2146","40029","Coal","Oklahoma","B19301_001",24399,2751,"Income Per Capita","Coal, Oklahoma"
"2147","40031","Comanche","Oklahoma","B19301_001",26149,851,"Income Per Capita","Comanche, Oklahoma"
"2148","40033","Cotton","Oklahoma","B19301_001",22596,1514,"Income Per Capita","Cotton, Oklahoma"
"2149","40035","Craig","Oklahoma","B19301_001",20704,1024,"Income Per Capita","Craig, Oklahoma"
"2150","40037","Creek","Oklahoma","B19301_001",25150,653,"Income Per Capita","Creek, Oklahoma"
"2151","40039","Custer","Oklahoma","B19301_001",25569,1548,"Income Per Capita","Custer, Oklahoma"
"2152","40041","Delaware","Oklahoma","B19301_001",22976,889,"Income Per Capita","Delaware, Oklahoma"
"2153","40043","Dewey","Oklahoma","B19301_001",27432,3333,"Income Per Capita","Dewey, Oklahoma"
"2154","40045","Ellis","Oklahoma","B19301_001",27120,2438,"Income Per Capita","Ellis, Oklahoma"
"2155","40047","Garfield","Oklahoma","B19301_001",26454,909,"Income Per Capita","Garfield, Oklahoma"
"2156","40049","Garvin","Oklahoma","B19301_001",23020,829,"Income Per Capita","Garvin, Oklahoma"
"2157","40051","Grady","Oklahoma","B19301_001",28577,803,"Income Per Capita","Grady, Oklahoma"
"2158","40053","Grant","Oklahoma","B19301_001",29060,1773,"Income Per Capita","Grant, Oklahoma"
"2159","40055","Greer","Oklahoma","B19301_001",18292,1603,"Income Per Capita","Greer, Oklahoma"
"2160","40057","Harmon","Oklahoma","B19301_001",22588,1843,"Income Per Capita","Harmon, Oklahoma"
"2161","40059","Harper","Oklahoma","B19301_001",24714,2536,"Income Per Capita","Harper, Oklahoma"
"2162","40061","Haskell","Oklahoma","B19301_001",21280,881,"Income Per Capita","Haskell, Oklahoma"
"2163","40063","Hughes","Oklahoma","B19301_001",20438,2336,"Income Per Capita","Hughes, Oklahoma"
"2164","40065","Jackson","Oklahoma","B19301_001",23226,1039,"Income Per Capita","Jackson, Oklahoma"
"2165","40067","Jefferson","Oklahoma","B19301_001",19155,975,"Income Per Capita","Jefferson, Oklahoma"
"2166","40069","Johnston","Oklahoma","B19301_001",20930,1247,"Income Per Capita","Johnston, Oklahoma"
"2167","40071","Kay","Oklahoma","B19301_001",24853,858,"Income Per Capita","Kay, Oklahoma"
"2168","40073","Kingfisher","Oklahoma","B19301_001",32049,2986,"Income Per Capita","Kingfisher, Oklahoma"
"2169","40075","Kiowa","Oklahoma","B19301_001",20888,1144,"Income Per Capita","Kiowa, Oklahoma"
"2170","40077","Latimer","Oklahoma","B19301_001",23842,1911,"Income Per Capita","Latimer, Oklahoma"
"2171","40079","Le","County","B19301_001",20656,821,"Income Per Capita","Le, County"
"2172","40081","Lincoln","Oklahoma","B19301_001",24454,905,"Income Per Capita","Lincoln, Oklahoma"
"2173","40083","Logan","Oklahoma","B19301_001",29387,1436,"Income Per Capita","Logan, Oklahoma"
"2174","40085","Love","Oklahoma","B19301_001",21704,1132,"Income Per Capita","Love, Oklahoma"
"2175","40087","McClain","Oklahoma","B19301_001",29797,1051,"Income Per Capita","McClain, Oklahoma"
"2176","40089","McCurtain","Oklahoma","B19301_001",19692,653,"Income Per Capita","McCurtain, Oklahoma"
"2177","40091","McIntosh","Oklahoma","B19301_001",22922,1098,"Income Per Capita","McIntosh, Oklahoma"
"2178","40093","Major","Oklahoma","B19301_001",28801,1771,"Income Per Capita","Major, Oklahoma"
"2179","40095","Marshall","Oklahoma","B19301_001",23872,1484,"Income Per Capita","Marshall, Oklahoma"
"2180","40097","Mayes","Oklahoma","B19301_001",23861,935,"Income Per Capita","Mayes, Oklahoma"
"2181","40099","Murray","Oklahoma","B19301_001",26837,2218,"Income Per Capita","Murray, Oklahoma"
"2182","40101","Muskogee","Oklahoma","B19301_001",22775,798,"Income Per Capita","Muskogee, Oklahoma"
"2183","40103","Noble","Oklahoma","B19301_001",27828,1694,"Income Per Capita","Noble, Oklahoma"
"2184","40105","Nowata","Oklahoma","B19301_001",22147,889,"Income Per Capita","Nowata, Oklahoma"
"2185","40107","Okfuskee","Oklahoma","B19301_001",17281,1239,"Income Per Capita","Okfuskee, Oklahoma"
"2186","40109","Oklahoma","Oklahoma","B19301_001",30398,326,"Income Per Capita","Oklahoma, Oklahoma"
"2187","40111","Okmulgee","Oklahoma","B19301_001",22400,1152,"Income Per Capita","Okmulgee, Oklahoma"
"2188","40113","Osage","Oklahoma","B19301_001",24363,670,"Income Per Capita","Osage, Oklahoma"
"2189","40115","Ottawa","Oklahoma","B19301_001",20209,506,"Income Per Capita","Ottawa, Oklahoma"
"2190","40117","Pawnee","Oklahoma","B19301_001",23916,926,"Income Per Capita","Pawnee, Oklahoma"
"2191","40119","Payne","Oklahoma","B19301_001",23589,893,"Income Per Capita","Payne, Oklahoma"
"2192","40121","Pittsburg","Oklahoma","B19301_001",24750,1038,"Income Per Capita","Pittsburg, Oklahoma"
"2193","40123","Pontotoc","Oklahoma","B19301_001",24683,862,"Income Per Capita","Pontotoc, Oklahoma"
"2194","40125","Pottawatomie","Oklahoma","B19301_001",23155,577,"Income Per Capita","Pottawatomie, Oklahoma"
"2195","40127","Pushmataha","Oklahoma","B19301_001",23346,1884,"Income Per Capita","Pushmataha, Oklahoma"
"2196","40129","Roger","County","B19301_001",26431,2022,"Income Per Capita","Roger, County"
"2197","40131","Rogers","Oklahoma","B19301_001",30886,671,"Income Per Capita","Rogers, Oklahoma"
"2198","40133","Seminole","Oklahoma","B19301_001",20460,804,"Income Per Capita","Seminole, Oklahoma"
"2199","40135","Sequoyah","Oklahoma","B19301_001",20020,663,"Income Per Capita","Sequoyah, Oklahoma"
"2200","40137","Stephens","Oklahoma","B19301_001",25374,752,"Income Per Capita","Stephens, Oklahoma"
"2201","40139","Texas","Oklahoma","B19301_001",22120,843,"Income Per Capita","Texas, Oklahoma"
"2202","40141","Tillman","Oklahoma","B19301_001",21673,1703,"Income Per Capita","Tillman, Oklahoma"
"2203","40143","Tulsa","Oklahoma","B19301_001",30894,349,"Income Per Capita","Tulsa, Oklahoma"
"2204","40145","Wagoner","Oklahoma","B19301_001",28286,530,"Income Per Capita","Wagoner, Oklahoma"
"2205","40147","Washington","Oklahoma","B19301_001",30267,1349,"Income Per Capita","Washington, Oklahoma"
"2206","40149","Washita","Oklahoma","B19301_001",26744,1771,"Income Per Capita","Washita, Oklahoma"
"2207","40151","Woods","Oklahoma","B19301_001",27232,1985,"Income Per Capita","Woods, Oklahoma"
"2208","40153","Woodward","Oklahoma","B19301_001",28248,2450,"Income Per Capita","Woodward, Oklahoma"
"2209","41001","Baker","Oregon","B19301_001",26152,1350,"Income Per Capita","Baker, Oregon"
"2210","41003","Benton","Oregon","B19301_001",32297,1123,"Income Per Capita","Benton, Oregon"
"2211","41005","Clackamas","Oregon","B19301_001",39619,571,"Income Per Capita","Clackamas, Oregon"
"2212","41007","Clatsop","Oregon","B19301_001",28750,1131,"Income Per Capita","Clatsop, Oregon"
"2213","41009","Columbia","Oregon","B19301_001",29317,1344,"Income Per Capita","Columbia, Oregon"
"2214","41011","Coos","Oregon","B19301_001",26610,1275,"Income Per Capita","Coos, Oregon"
"2215","41013","Crook","Oregon","B19301_001",25128,1796,"Income Per Capita","Crook, Oregon"
"2216","41015","Curry","Oregon","B19301_001",28365,1961,"Income Per Capita","Curry, Oregon"
"2217","41017","Deschutes","Oregon","B19301_001",34187,1048,"Income Per Capita","Deschutes, Oregon"
"2218","41019","Douglas","Oregon","B19301_001",25602,827,"Income Per Capita","Douglas, Oregon"
"2219","41021","Gilliam","Oregon","B19301_001",25649,2592,"Income Per Capita","Gilliam, Oregon"
"2220","41023","Grant","Oregon","B19301_001",26029,1632,"Income Per Capita","Grant, Oregon"
"2221","41025","Harney","Oregon","B19301_001",25871,2320,"Income Per Capita","Harney, Oregon"
"2222","41027","Hood","County","B19301_001",32581,3044,"Income Per Capita","Hood, County"
"2223","41029","Jackson","Oregon","B19301_001",28728,798,"Income Per Capita","Jackson, Oregon"
"2224","41031","Jefferson","Oregon","B19301_001",22492,1181,"Income Per Capita","Jefferson, Oregon"
"2225","41033","Josephine","Oregon","B19301_001",24763,1155,"Income Per Capita","Josephine, Oregon"
"2226","41035","Klamath","Oregon","B19301_001",24296,782,"Income Per Capita","Klamath, Oregon"
"2227","41037","Lake","Oregon","B19301_001",22469,1859,"Income Per Capita","Lake, Oregon"
"2228","41039","Lane","Oregon","B19301_001",28070,508,"Income Per Capita","Lane, Oregon"
"2229","41041","Lincoln","Oregon","B19301_001",27072,1000,"Income Per Capita","Lincoln, Oregon"
"2230","41043","Linn","Oregon","B19301_001",25781,844,"Income Per Capita","Linn, Oregon"
"2231","41045","Malheur","Oregon","B19301_001",18700,780,"Income Per Capita","Malheur, Oregon"
"2232","41047","Marion","Oregon","B19301_001",26143,530,"Income Per Capita","Marion, Oregon"
"2233","41049","Morrow","Oregon","B19301_001",22599,1418,"Income Per Capita","Morrow, Oregon"
"2234","41051","Multnomah","Oregon","B19301_001",36868,454,"Income Per Capita","Multnomah, Oregon"
"2235","41053","Polk","Oregon","B19301_001",27492,987,"Income Per Capita","Polk, Oregon"
"2236","41055","Sherman","Oregon","B19301_001",33821,4807,"Income Per Capita","Sherman, Oregon"
"2237","41057","Tillamook","Oregon","B19301_001",27122,1647,"Income Per Capita","Tillamook, Oregon"
"2238","41059","Umatilla","Oregon","B19301_001",23464,891,"Income Per Capita","Umatilla, Oregon"
"2239","41061","Union","Oregon","B19301_001",27425,1698,"Income Per Capita","Union, Oregon"
"2240","41063","Wallowa","Oregon","B19301_001",28960,2060,"Income Per Capita","Wallowa, Oregon"
"2241","41065","Wasco","Oregon","B19301_001",26249,1285,"Income Per Capita","Wasco, Oregon"
"2242","41067","Washington","Oregon","B19301_001",37657,409,"Income Per Capita","Washington, Oregon"
"2243","41069","Wheeler","Oregon","B19301_001",21375,2019,"Income Per Capita","Wheeler, Oregon"
"2244","41071","Yamhill","Oregon","B19301_001",29141,994,"Income Per Capita","Yamhill, Oregon"
"2245","42001","Adams","Pennsylvania","B19301_001",30534,510,"Income Per Capita","Adams, Pennsylvania"
"2246","42003","Allegheny","Pennsylvania","B19301_001",36907,294,"Income Per Capita","Allegheny, Pennsylvania"
